,IR0,IR1,IR2,IR3,IR4,IR5,IR6,IR7,Smell,Turn,Move
229,100,100,83,100,100,22,13,100,-53.201947347826035,2.0394157956521894,10.8
230,100,100,82,100,100,22,100,100,-62.827634330213755,-18.848290299064125,10.0
231,100,100,88,99,100,33,100,100,-51.170628008430754,-15.351188402529225,10.0
232,100,91,100,93,100,54,100,84,-42.86348450708107,-12.85904535212432,10.0
233,100,81,100,97,100,100,100,100,-37.29956703211144,-11.189870109633432,10.0
234,83,76,94,100,100,100,100,100,-34.34647748787273,-10.30394324636182,10.0
235,64,76,79,100,100,100,100,100,-34.730628659955244,-10.419188597986572,10.0
236,49,81,71,100,100,100,100,100,-48.18980728472758,-14.456942185418272,10.0
237,37,57,68,100,100,100,98,100,-36.37795221829106,-10.913385665487317,10.0
238,100,35,72,87,100,100,85,83,-27.676736320547434,-8.30302089616423,10.0
239,100,21,75,83,100,100,74,88,-21.237315709059203,-6.37119471271776,10.0
240,100,10,34,83,100,100,75,91,-16.45761548000678,-49.937284644002034,12.0
241,80,100,46,21,93,100,100,68,38.07449069474842,11.422347208424526,10.0
242,51,100,43,25,100,100,39,72,30.135311255277486,9.040593376583246,10.0
243,38,100,45,22,100,100,51,61,24.288378943819907,7.286513683145972,10.0
244,33,100,48,29,100,100,66,52,20.042864245241958,6.012859273572587,10.0
245,100,100,51,36,100,54,64,46,17.08553862579265,5.125661587737795,10.0
246,100,100,54,42,100,63,51,10,15.282180027736672,49.584654008321,12.0
247,100,47,40,100,76,51,13,81,-48.966003149520304,3.3101990551439098,10.8
248,100,42,38,100,87,18,100,67,-10.615674481428073,-118.0,20.0
249,2,100,62,100,51,100,83,10,109.76928710288166,45.0,2.0
250,100,61,100,52,100,83,9,1,64.93093301654244,109.47927990496274,14.0
251,100,40,100,91,17,100,67,100,-46.35908066292467,-13.9077241988774,10.0
252,100,33,45,100,34,100,100,100,-33.467992225124135,-10.04039766753724,10.0
253,100,100,34,100,100,100,100,99,-24.204368541962367,-7.26131056258871,10.0
254,87,100,27,100,100,100,100,94,-17.531567766228875,-5.2594703298686625,10.0
255,74,100,25,56,100,100,100,88,-12.716633904172738,-3.8149901712518215,10.0
256,63,100,80,45,100,100,100,80,-9.237363952328508,-2.7712091856985523,10.0
257,52,100,100,38,100,100,34,71,-6.720035764964507,-2.016010729489352,10.0
258,42,100,100,40,100,100,35,61,-4.896448585578582,-1.4689345756735748,10.0
259,32,56,100,53,100,100,36,49,-3.5737726523020683,-1.0721317956906204,10.0
260,22,39,100,67,100,100,100,47,-2.6131780161782103,-0.7839534048534631,10.0
261,12,23,99,81,100,100,100,47,-1.9145993898108031,-0.2297519267772963,3.999999999999999
262,9,18,99,86,100,100,100,14,-1.7087738792910159,9.0,0.4
263,9,25,100,75,100,46,91,12,-10.708773879291016,27.000000000000004,1.2000000000000002
264,13,98,100,100,100,100,40,8,-37.87531105271614,38.18244401051109,8.0
265,92,100,66,100,100,19,6,9,-78.19034676811873,66.54289596956438,14.0
266,67,100,100,100,24,18,38,83,-146.83672378816993,-44.05101713645098,10.0
267,74,64,100,100,100,26,20,89,-105.29599491340764,-31.58879847402229,10.0
268,68,70,60,100,100,70,18,18,-76.20707644648627,-22.86212293394588,10.0
269,17,56,85,62,100,100,16,9,-55.49095698055578,28.35271290583327,12.0
270,46,52,68,100,96,22,6,98,-87.05034136295012,18.884897591114964,12.0
271,32,53,64,100,100,12,100,46,-108.98491740920292,-32.69547522276088,10.0
272,28,25,58,72,100,32,15,100,-78.88246502133666,-23.664739506400995,10.0
273,35,18,24,78,100,100,13,100,-57.46780626432235,0.7596581207032962,10.8
274,24,11,17,86,100,15,21,100,-60.61463766671807,-54.18439130001542,11.6
275,67,40,15,18,76,100,13,15,-6.795630096677883,15.961310970996635,10.8
276,100,24,14,24,100,21,12,20,-23.96156364575245,19.81153090627427,11.2
277,50,13,12,37,100,18,17,49,-46.24810569791964,-31.87443170937589,10.8
278,98,31,13,17,95,33,14,18,-15.227695892706322,4.431691232188103,10.4
279,100,29,14,20,100,26,12,17,-20.885909510084957,20.73422714697452,11.2
280,85,15,12,30,100,19,15,36,-44.42831811439373,-105.0,20.0
281,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
282,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
283,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
284,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
285,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
286,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
287,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
288,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
289,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
290,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
291,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
292,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
293,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
294,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
295,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
296,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
297,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
298,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
299,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
300,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
301,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
302,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
303,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
304,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
305,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
306,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
307,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
308,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
309,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
310,1,5,100,41,25,37,100,7,65.10709919516358,0.0,4.0
311,1,5,100,41,25,37,100,7,65.10709919516358,-116.0,20.0
312,43,100,14,12,34,75,18,16,-179.02857925147646,-80.70857377544294,11.2
313,6,6,35,100,23,25,86,23,-102.09916446886064,-45.0,2.0
314,21,5,5,32,100,24,26,89,-57.685630040157434,-62.305689012047225,12.0
315,32,100,16,11,25,100,21,15,4.9841691033095685,-34.50474926900713,11.6
316,6,23,83,25,23,62,33,6,42.27757382831908,45.0,2.0
317,21,86,26,24,64,31,5,5,-2.7608144495380884,89.17175566513858,14.0
318,12,11,33,100,19,18,49,51,-97.5500438044952,-47.70600525653942,5.6
319,55,11,9,27,100,22,19,46,-51.41076699938861,-51.423230099816585,11.6
320,26,100,20,15,32,100,16,12,0.01352774806139223,27.00405832441842,11.2
321,100,34,17,23,100,23,10,14,-29.393442670650188,45.18196719880494,12.4
322,22,9,14,100,35,17,23,100,-80.27607167507313,-69.08282150252194,12.0
323,28,100,20,16,37,82,14,11,-12.467973711816228,41.25960788645513,12.0
324,100,19,14,30,100,17,13,27,-59.38786058515882,0.183641824452355,10.8
325,91,17,12,27,100,19,14,30,-64.86720382233568,-10.460161146700703,10.4
326,80,22,12,21,100,24,14,22,-59.710284362269704,-8.913085308680909,10.4
327,71,32,15,19,100,28,12,100,-56.21809899833602,10.134570300499199,11.2
328,59,24,14,24,100,21,12,88,-73.7497974835153,4.875060754945416,11.2
329,48,21,13,26,100,20,100,66,-86.69082078362152,-26.007246235086455,10.0
330,42,43,19,19,63,37,36,100,-67.59235633025025,-20.277706899075074,10.0
331,45,31,35,24,40,100,27,100,-53.69804528088207,-16.10941358426462,10.0
332,57,27,32,33,40,100,25,100,-43.57268608931457,-13.071805826794371,10.0
333,89,26,25,47,45,100,25,66,-36.30926740086568,-10.892780220259704,10.0
334,100,29,22,42,52,92,25,48,-31.375192830117726,-9.412557849035318,10.0
335,95,35,21,33,61,89,25,38,-28.61458315692039,-8.584374947076116,10.0
336,100,47,24,31,73,90,23,30,-9.557446100669097,-2.8672338302007288,10.0
337,100,56,26,32,83,98,21,26,-6.870843676161428,-2.061253102848428,10.0
338,100,64,29,34,94,45,19,23,-4.943191321903214,-1.4829573965709641,10.0
339,100,74,32,36,100,42,16,19,-3.5591525398440353,-1.0677457619532105,10.0
340,100,83,36,39,100,37,13,100,-2.564745915321339,17.2305762254036,10.8
341,36,51,34,51,100,21,100,83,-20.382950927803904,-6.114885278341171,10.0
342,100,36,35,47,100,24,100,79,-14.708623704262095,-96.0,20.0
343,39,100,92,38,56,66,100,3,84.85433292666892,70.45629987800068,12.0
344,49,100,47,62,100,11,29,100,14.955821188282869,4.48674635648486,10.0
345,36,100,36,69,100,21,55,100,10.819991271889535,3.2459973815668604,10.0
346,25,100,27,75,100,32,85,100,7.837340075785903,2.351202022735771,10.0
347,14,100,31,80,100,43,100,46,5.684021807492684,1.3641652337982442,8.0
348,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
349,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
350,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
351,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
352,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
353,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
354,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
355,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
356,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
357,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
358,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
359,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
360,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
361,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
362,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
363,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
364,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
365,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
366,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
367,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
368,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
369,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
370,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
371,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
372,6,100,33,84,100,51,100,26,4.448282500377047,0.0,0.0
373,6,100,33,84,100,51,100,26,4.448282500377047,-119.0,20.0
374,43,100,36,20,72,89,100,31,126.86065543406647,38.05819663021994,10.0
375,100,100,23,29,55,100,29,36,90.8463070492831,27.25389211478493,10.0
376,92,24,21,73,100,37,33,75,65.45186314000682,19.635558942002046,10.0
377,100,14,19,72,100,38,48,81,47.343015887636966,5.2029047662910894,10.4
378,100,7,13,79,72,44,61,72,43.608514416852586,-31.917445674944226,12.0
379,61,100,5,16,100,59,46,85,78.09633338130476,23.428900014391427,10.0
380,63,100,6,34,100,53,62,53,56.51210545956508,16.953631637869524,10.0
381,100,100,10,100,80,59,63,46,41.043119679154984,12.312935903746494,10.0
382,100,100,13,11,78,71,48,43,29.89191115806466,-27.032426652580604,11.6
383,41,100,100,20,100,75,63,32,59.208529707645084,17.762558912293525,10.0
384,100,100,34,26,100,82,35,26,43.140271335422426,12.942081400626728,10.0
385,100,100,33,32,100,98,25,24,31.536964419395076,9.461089325818522,10.0
386,99,83,100,39,100,47,20,100,23.12098630683539,6.936295892050617,10.0
387,100,78,100,44,100,35,18,100,16.997581143281934,5.09927434298458,10.0
388,100,71,100,49,100,30,100,100,12.531058002618124,3.759317400785437,10.0
389,100,62,100,53,100,28,100,82,9.265895406570621,2.7797686219711863,10.0
390,100,51,100,55,100,35,100,64,6.873953075184772,2.0621859225554315,10.0
391,100,45,100,56,100,100,100,49,5.118037019111057,1.535411105733317,10.0
392,100,42,100,57,100,100,100,38,3.8262738424661507,1.147882152739845,10.0
393,100,40,100,65,100,100,100,42,2.8738846125623922,0.8621653837687177,10.0
394,100,37,100,76,100,100,100,45,2.1701347398238227,0.6510404219471467,10.0
395,100,100,27,88,100,100,25,49,1.648951936219703,0.49468558086591086,10.0
396,100,100,25,99,100,100,27,53,1.2621645868289306,0.37864937604867915,10.0
397,100,100,23,100,100,100,29,57,0.9746224899547542,0.29238674698642625,10.0
398,100,100,37,100,100,100,31,61,0.7606768373912018,0.22820305121736054,10.0
399,100,92,87,42,100,40,33,65,0.6016497407229622,0.18049492221688865,10.0
400,100,74,100,39,100,43,35,69,0.4840384904771895,0.14521154714315684,10.0
401,100,57,100,36,100,45,37,72,0.3982978380794293,0.11948935142382879,10.0
402,95,39,100,48,100,47,39,76,0.33816281491431255,0.10144884447429377,10.0
403,85,27,100,60,100,50,41,80,0.30073639686781917,0.09022091906034575,10.0
404,75,25,100,71,100,52,43,84,0.28856034150965115,-97.0,20.0
405,22,39,100,100,100,81,100,32,131.19909233098895,39.359727699296684,10.0
406,24,100,93,46,100,100,25,15,107.40517189026946,32.22155156708084,10.0
407,83,65,100,100,100,33,13,16,90.75626461418716,45.22687938425615,10.8
408,56,100,100,100,42,18,22,100,59.351095101025805,17.80532853030774,10.0
409,66,69,100,100,36,25,44,100,58.048314522963665,17.414494356889097,10.0
410,100,29,100,100,38,38,100,39,-127.62777775959319,-38.28833332787796,10.0
411,32,100,30,100,93,41,46,100,-91.01929123635841,-27.305787370907524,10.0
412,100,28,100,35,100,58,39,61,-65.23897294738941,-19.571691884216822,10.0
413,100,22,44,76,100,93,39,42,-46.90973493614399,-14.072920480843196,10.0
414,66,100,14,100,64,100,38,32,-33.803140233997794,-10.140942070199339,10.0
415,40,100,26,100,64,100,36,24,-24.398318064295836,-7.31949541928875,10.0
416,24,100,43,25,84,100,31,17,-17.634455746587548,-5.290336723976265,10.0
417,12,96,100,33,100,100,22,9,-12.762046586006477,43.46855440967922,5.999999999999999
418,92,100,35,100,100,21,8,10,-57.05086002652513,72.88474199204246,14.0
419,26,23,96,95,24,21,100,100,-131.98952464691513,-39.59685739407454,10.0
420,100,20,20,100,79,26,26,81,-94.30056753141884,-28.29017025942565,10.0
421,100,100,19,27,100,41,22,31,-67.77808504936309,-20.333425514808926,10.0
422,62,74,98,25,100,78,21,19,-48.90265315717079,-14.670795947151236,10.0
423,100,100,100,100,50,100,18,11,-35.37774886686407,25.38667533994078,11.6
424,51,60,100,39,100,26,8,97,-62.756820524812895,26.172953842556133,12.0
425,100,100,100,61,100,14,100,32,-91.42009599917168,-27.426028799751503,10.0
426,44,42,99,78,100,26,41,88,-65.88834955180812,-19.766504865542434,10.0
427,12,88,43,100,73,67,29,100,-47.68017406055651,-5.72162088726678,3.999999999999999
428,10,85,34,100,67,100,28,100,-42.395800278198635,0.0,0.0
429,10,85,34,100,67,100,28,100,-42.395800278198635,0.0,0.0
430,10,85,34,100,67,100,28,100,-42.395800278198635,0.0,0.0
431,10,85,34,100,67,100,28,100,-42.395800278198635,0.0,0.0
432,10,85,34,100,67,100,28,100,-42.395800278198635,0.0,0.0
433,10,85,34,100,67,100,28,100,-42.395800278198635,0.0,0.0
434,10,85,34,100,67,100,28,100,-42.395800278198635,0.0,0.0
435,10,85,34,100,67,100,28,100,-42.395800278198635,-102.0,20.0
436,4,100,73,20,64,100,66,1,63.10583854248881,45.0,2.0
437,100,71,21,68,100,69,1,3,18.246987128465776,95.47409613853974,14.0
438,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
439,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
440,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
441,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
442,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
443,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
444,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
445,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
446,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
447,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
448,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
449,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
450,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
451,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
452,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
453,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
454,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
455,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
456,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
457,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
458,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
459,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
460,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
461,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
462,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
463,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
464,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
465,6,61,100,76,15,22,100,75,-80.36310200493699,0.0,0.0
466,6,61,100,76,15,22,100,75,-80.36310200493699,-99.0,20.0
467,100,43,94,14,100,90,11,13,20.22432233963906,51.06729670189172,12.8
468,35,84,14,100,100,18,24,100,-32.44180697368478,-9.732542092105433,10.0
469,21,83,40,19,100,23,26,100,-23.75609000538452,-7.126827001615356,10.0
470,19,33,81,26,100,29,100,100,-17.44201977534044,-5.232605932602132,10.0
471,18,6,76,39,100,34,100,100,-12.840573376469251,-48.85217201294078,12.0
472,92,61,7,81,53,100,28,100,38.22819388249377,11.46845816474813,10.0
473,100,36,10,10,57,60,48,100,28.246388253383373,-36.52608352398499,12.0
474,100,100,44,19,23,100,23,100,68.46009561960932,20.538028685882797,10.0
475,60,100,34,25,86,80,48,100,50.544056000326805,15.163216800098041,10.0
476,100,91,32,32,83,39,100,100,37.53268085625092,11.259804256875276,10.0
477,100,63,31,38,100,56,100,55,28.01855454384537,8.40556636315361,10.0
478,100,51,31,45,100,77,100,30,21.028018750964975,6.308405625289493,10.0
479,100,44,31,50,82,100,100,35,15.87253307025344,4.761759921076032,10.0
480,100,39,30,55,76,100,31,100,12.058690123159863,3.617607036947959,10.0
481,100,35,28,57,87,100,24,93,9.230070802468276,2.7690212407404826,10.0
482,100,30,26,57,98,100,100,79,7.127989153721728,2.1383967461165185,10.0
483,100,26,23,56,100,34,100,66,5.564274109801829,1.6692822329405488,10.0
484,100,22,20,53,100,37,100,54,4.402155067652757,1.320646520295827,10.0
485,100,18,17,48,100,43,100,43,3.5428844899412866,1.0628653469823859,10.0
486,100,14,13,42,100,67,100,35,2.9167478756098717,-8.12497563731704,10.4
487,71,14,10,26,100,68,100,29,13.377494205839866,-4.98675173824804,10.4
488,59,13,9,20,100,75,100,26,23.166361113089124,-11.050091666073264,10.8
489,49,100,9,15,100,72,100,19,45.056835152758936,13.517050545827681,10.0
490,40,100,8,20,100,100,14,50,-169.53094230244255,-41.85928269073276,10.4
491,38,32,100,35,33,100,100,9,-128.7848545125919,6.364543646222437,12.0
492,23,22,100,53,54,100,4,79,-136.31506531406194,4.105480405781421,12.0
493,10,10,100,71,77,11,23,36,-141.4505493167378,-45.0,2.0
494,34,9,9,100,73,82,6,25,-96.71811678822633,-29.015435036467892,14.0
495,100,20,9,15,100,52,2,5,-69.46812553781325,69.15956233865603,14.0
496,2,2,14,100,12,11,34,24,-139.42544441225482,-45.0,14.000000000000002
497,22,2,1,13,100,13,12,35,-94.6927567092979,-96.0,20.0
498,1,10,100,14,11,27,100,3,1.3385587977966225,-9.0,20.4
499,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
500,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
501,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
502,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
503,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
504,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
505,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
506,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
507,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
508,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
509,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
510,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
511,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
512,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
513,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
514,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
515,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
516,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
517,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
518,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
519,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
520,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
521,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
522,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
523,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
524,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
525,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
526,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
527,1,6,100,17,10,20,100,4,10.338558797796622,0.0,24.0
528,1,6,100,17,10,20,100,4,10.338558797796622,-95.0,20.0
529,100,40,100,5,100,18,10,17,107.95114301747196,32.385342905241586,14.0
530,36,89,100,7,42,18,21,92,77.41628551803024,-21.77511434459093,12.0
531,79,17,100,25,100,26,19,98,100.80014947023324,30.24004484106997,10.0
532,15,34,100,26,45,25,100,70,71.8505386047483,21.55516158142449,10.0
533,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
534,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
535,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
536,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
537,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
538,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
539,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
540,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
541,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
542,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
543,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
544,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
545,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
546,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
547,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
548,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
549,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
550,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
551,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
552,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
553,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
554,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
555,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
556,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
557,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
558,2,100,100,100,36,100,78,27,50.93282010737374,0.0,0.0
559,2,100,100,100,36,100,78,27,50.93282010737374,-105.0,20.0
560,77,52,24,14,100,100,27,100,157.01148580915594,38.10344574274678,10.4
561,43,30,16,23,54,30,100,73,120.05277341840173,36.01583202552052,10.0
562,41,11,14,65,50,100,77,35,85.34031879322941,-10.397904362031177,11.6
563,26,8,8,28,91,89,89,27,97.1684957520788,-15.849451274376364,12.0
564,12,22,6,14,100,72,100,18,114.44552467038687,4.733462960446422,4.3999999999999995
565,8,19,6,15,100,88,100,12,110.19724869739719,27.000000000000004,1.2000000000000002
566,10,90,8,100,63,100,18,7,83.32522118875471,45.0,2.0
567,88,6,100,63,100,18,7,10,38.48562982498834,56.5456889474965,16.0
568,6,87,74,100,15,9,17,1,-18.18112593116598,45.0,2.0
569,85,71,100,18,11,20,1,6,-63.41394529927618,70.97581641021715,30.0
570,91,52,21,23,31,35,81,43,-137.05668445770823,-41.11700533731247,10.0
571,35,84,61,29,35,36,43,98,-97.1736116585879,-29.15208349757637,10.0
572,96,32,81,54,38,61,35,100,-69.181110378874,-20.7543331136622,10.0
573,61,11,49,95,50,54,34,100,-49.37585118262905,-50.81275535478871,11.6
574,24,50,42,26,100,57,56,25,1.4727693255042595,0.44183079765127786,10.0
575,14,45,66,21,100,61,60,15,1.054875791369625,0.25317018992871,8.0
576,6,100,85,29,100,64,30,7,0.8168795445874935,45.0,2.0
577,100,87,30,100,66,28,6,100,-44.37272074822454,31.68818377553264,12.0
578,100,33,25,91,73,10,100,100,-77.65561864668643,-23.29668559400593,10.0
579,15,63,28,100,84,17,53,98,-55.48712040653288,-16.646136121959863,10.0
580,100,7,40,34,100,25,38,100,-39.72824229290944,-56.918472687872836,12.0
581,100,87,100,13,44,100,15,27,17.70654792132882,-12.688035623601355,10.8
582,100,75,100,15,55,100,14,18,31.147617414433626,18.344285224330086,10.4
583,100,66,100,20,65,21,15,30,13.141716187968996,3.9425148563906984,10.0
584,100,56,100,31,76,22,17,38,9.449906220668822,2.8349718662006467,10.0
585,100,43,100,41,87,24,20,46,6.800632977498367,2.04018989324951,10.0
586,100,35,100,51,98,26,23,56,4.898083217411568,1.4694249652234703,10.0
587,100,30,100,61,100,29,27,66,3.530798117573511,1.059239435272053,10.0
588,100,27,100,71,100,33,30,76,2.547468137234546,0.7642404411703637,10.0
589,95,100,21,80,100,36,34,86,1.839739784380356,0.5519219353141068,10.0
590,86,100,18,90,100,40,38,100,1.3299687714153379,-100.0,20.0
591,16,34,100,100,36,100,100,21,104.95627300070885,31.48688190021265,10.0
592,14,100,96,100,100,100,17,8,75.25679389692453,63.061630535261884,10.0
593,90,100,71,100,69,13,11,30,12.601880999459695,39.780564299837906,11.6
594,99,100,100,100,26,20,40,90,-28.178850482916005,-8.453655144874801,10.0
595,71,100,39,100,41,26,42,100,-20.41968757171759,-6.125906271515277,10.0
596,54,100,55,100,57,33,46,100,-14.820104193650934,-4.44603125809528,10.0
597,40,100,100,100,74,39,100,100,-10.77252162746288,-3.231756488238864,10.0
598,28,100,100,65,91,45,100,23,-7.842694553198328,-2.3528083659594983,10.0
599,17,79,100,60,100,51,100,15,-5.719160008060385,-1.7157480024181153,10.0
600,7,40,100,69,100,56,100,6,-4.17801027225903,45.0,2.0
601,38,100,70,100,58,100,5,6,-49.558675502680785,75.13239734919577,14.0
602,100,100,76,100,21,17,39,100,-127.48624065903368,-38.245872197710106,10.0
603,84,100,100,81,100,23,22,59,-91.66730699405264,-27.50019209821579,10.0
